id,status,order_id,product,quantity,status
O_655,delivered,3280,Product_8,1,delivered
O_656,pending,3917,Product_12,6,pending
O_657,shipped,7894,Product_11,9,shipped
O_658,pending,2004,Product_1,4,pending
O_659,delivered,3313,Product_1,5,delivered
O_660,delivered,9067,Product_1,5,delivered
O_661,pending,8315,Product_1,1,pending
O_662,shipped,8018,Product_3,10,shipped
O_663,delivered,2746,Product_20,9,delivered
O_664,delivered,9917,Product_17,7,delivered
O_665,delivered,2161,Product_11,8,delivered
O_666,shipped,4660,Product_15,2,shipped
O_667,pending,3611,Product_15,2,pending
O_668,pending,3284,Product_6,10,pending
O_669,pending,3094,Product_20,7,pending
O_670,shipped,1829,Product_1,6,shipped
O_671,shipped,1404,Product_14,2,shipped
O_672,delivered,7628,Product_9,3,delivered
O_673,delivered,3410,Product_7,10,delivered
O_674,delivered,7974,Product_18,2,delivered
O_675,delivered,6602,Product_1,1,delivered
O_676,shipped,2865,Product_5,9,shipped
O_677,pending,2288,Product_1,5,pending
O_678,pending,4591,Product_2,6,pending
O_679,shipped,2289,Product_2,8,shipped
O_680,shipped,4172,Product_17,6,shipped
O_681,delivered,3495,Product_12,1,delivered
O_682,pending,8034,Product_5,4,pending
O_683,delivered,7003,Product_7,8,delivered
O_684,shipped,7545,Product_11,10,shipped
O_685,pending,4485,Product_1,10,pending
O_686,shipped,9468,Product_8,9,shipped
O_687,shipped,4216,Product_7,9,shipped
O_688,delivered,4710,Product_18,3,delivered
O_689,pending,7369,Product_8,9,pending
O_690,pending,2117,Product_20,3,pending
O_691,pending,1331,Product_1,8,pending
O_692,delivered,6182,Product_1,3,delivered
O_693,pending,5590,Product_11,10,pending
O_694,delivered,5517,Product_12,9,delivered
O_695,delivered,8616,Product_19,1,delivered
O_696,shipped,3645,Product_14,2,shipped
O_697,delivered,8996,Product_19,2,delivered
O_698,pending,3963,Product_15,7,pending
O_699,shipped,4435,Product_18,2,shipped
O_700,delivered,6946,Product_13,9,delivered
O_701,shipped,6521,Product_14,2,shipped
O_702,delivered,6397,Product_18,3,delivered
O_703,delivered,3336,Product_1,10,delivered
O_704,delivered,8167,Product_3,9,delivered
O_705,shipped,4030,Product_16,8,shipped
O_706,pending,9166,Product_20,8,pending
O_707,shipped,7478,Product_6,3,shipped
O_708,delivered,9447,Product_19,9,delivered
O_709,pending,8707,Product_4,10,pending
O_710,pending,4612,Product_13,2,pending
O_711,delivered,7741,Product_15,8,delivered
O_712,shipped,1455,Product_14,1,shipped
O_713,delivered,2552,Product_9,10,delivered
O_714,shipped,4574,Product_4,10,shipped
O_715,delivered,2115,Product_5,7,delivered
O_716,shipped,2940,Product_10,3,shipped
O_717,delivered,5215,Product_3,3,delivered
O_718,pending,8124,Product_13,9,pending
O_719,shipped,1061,Product_13,1,shipped
O_720,shipped,7571,Product_12,10,shipped
O_721,shipped,4678,Product_11,1,shipped
O_722,shipped,4570,Product_15,4,shipped
O_723,delivered,3940,Product_11,5,delivered
O_724,delivered,7732,Product_14,1,delivered
O_725,delivered,4049,Product_6,7,delivered
O_726,pending,1384,Product_9,8,pending
O_727,pending,7298,Product_3,7,pending
O_728,delivered,3978,Product_17,3,delivered
O_729,pending,5464,Product_17,5,pending
O_730,pending,6042,Product_5,9,pending
O_731,shipped,2313,Product_6,1,shipped
O_732,pending,3218,Product_7,1,pending
O_733,delivered,6360,Product_4,4,delivered
O_734,delivered,4460,Product_12,10,delivered
O_735,delivered,4117,Product_9,1,delivered
O_736,delivered,2595,Product_7,10,delivered
O_737,delivered,6596,Product_4,10,delivered
O_738,shipped,9749,Product_3,3,shipped
O_739,shipped,1046,Product_2,9,shipped
O_740,pending,9451,Product_1,6,pending
O_741,shipped,9486,Product_2,9,shipped
O_742,pending,3272,Product_11,1,pending
O_743,shipped,9356,Product_11,1,shipped
O_744,shipped,5936,Product_3,2,shipped
O_745,pending,9449,Product_12,9,pending
O_746,pending,2343,Product_6,8,pending
O_747,pending,9564,Product_3,6,pending
O_748,pending,1288,Product_4,6,pending
O_749,shipped,6193,Product_10,2,shipped
O_750,delivered,5645,Product_7,8,delivered
O_751,delivered,8549,Product_7,5,delivered
O_752,delivered,2444,Product_14,7,delivered
O_753,pending,5096,Product_5,4,pending
O_754,shipped,1680,Product_1,9,shipped
O_755,delivered,3595,Product_17,4,delivered
O_756,delivered,5912,Product_4,6,delivered
O_757,delivered,8233,Product_13,7,delivered
O_758,pending,7470,Product_12,2,pending
O_759,delivered,7709,Product_20,8,delivered
O_760,delivered,6344,Product_2,8,delivered
O_761,shipped,9574,Product_7,1,shipped
O_762,pending,7454,Product_14,7,pending
O_763,shipped,9880,Product_16,6,shipped
O_764,delivered,7471,Product_7,10,delivered
O_765,pending,2651,Product_10,5,pending
O_766,delivered,7794,Product_6,3,delivered
O_767,delivered,6447,Product_6,7,delivered
O_768,delivered,1783,Product_19,3,delivered
O_769,shipped,6653,Product_5,6,shipped
O_770,shipped,6107,Product_20,6,shipped
O_771,delivered,8843,Product_4,9,delivered
O_772,pending,3079,Product_14,4,pending
O_773,pending,7983,Product_5,5,pending
O_774,pending,2017,Product_20,8,pending
O_775,shipped,9976,Product_20,7,shipped
O_776,pending,8383,Product_15,4,pending
O_777,pending,8395,Product_13,7,pending
O_778,delivered,6962,Product_15,9,delivered
O_779,pending,4089,Product_9,10,pending
O_780,shipped,8373,Product_17,5,shipped
O_781,shipped,8651,Product_12,5,shipped
O_782,pending,5781,Product_14,6,pending
O_783,delivered,5313,Product_14,8,delivered
O_784,pending,1623,Product_10,4,pending
O_785,delivered,3199,Product_19,6,delivered
O_786,shipped,2183,Product_3,7,shipped
O_787,pending,1089,Product_19,1,pending
O_788,pending,2445,Product_14,7,pending
O_789,pending,5330,Product_19,8,pending
O_790,pending,7808,Product_4,10,pending
O_791,pending,9109,Product_7,3,pending
O_792,delivered,9377,Product_14,7,delivered
O_793,shipped,7256,Product_20,10,shipped
O_794,shipped,6870,Product_14,6,shipped
O_795,delivered,1693,Product_12,3,delivered
O_796,delivered,2131,Product_8,8,delivered
O_797,delivered,9982,Product_13,1,delivered
O_798,delivered,3508,Product_15,9,delivered
O_799,delivered,9412,Product_6,7,delivered
O_800,pending,6503,Product_5,5,pending
O_801,delivered,5431,Product_12,5,delivered
O_802,delivered,6662,Product_8,1,delivered
O_803,pending,9877,Product_18,2,pending
O_804,delivered,9789,Product_7,4,delivered
O_805,delivered,2086,Product_17,1,delivered
O_806,pending,9844,Product_4,10,pending
O_807,pending,6493,Product_15,9,pending
O_808,pending,6301,Product_20,7,pending
O_809,shipped,6935,Product_1,6,shipped
O_810,shipped,2863,Product_19,7,shipped
O_811,delivered,1022,Product_6,9,delivered
O_812,delivered,2923,Product_8,5,delivered
O_813,pending,1877,Product_1,6,pending
O_814,pending,1217,Product_17,10,pending
O_815,shipped,2300,Product_13,8,shipped
O_816,shipped,7331,Product_15,4,shipped
O_817,shipped,6176,Product_12,2,shipped
O_818,delivered,6949,Product_17,9,delivered
O_819,pending,8295,Product_1,2,pending
O_820,delivered,6423,Product_14,5,delivered
O_821,pending,2520,Product_9,6,pending
O_822,delivered,8689,Product_19,1,delivered
O_823,shipped,3786,Product_11,10,shipped
O_824,shipped,4306,Product_8,3,shipped
O_825,pending,4361,Product_16,10,pending
O_826,pending,4558,Product_7,3,pending
O_827,delivered,2137,Product_10,1,delivered
O_828,pending,6043,Product_1,6,pending
O_829,delivered,3716,Product_13,4,delivered
O_830,pending,8099,Product_15,7,pending
O_831,shipped,8164,Product_10,1,shipped
O_832,pending,7633,Product_12,8,pending
O_833,pending,5984,Product_11,7,pending
O_834,shipped,6555,Product_19,3,shipped
O_835,shipped,6348,Product_5,4,shipped
O_836,delivered,9266,Product_3,8,delivered
O_837,shipped,7879,Product_12,4,shipped
O_838,delivered,6133,Product_17,8,delivered
O_839,pending,2301,Product_19,6,pending
O_840,pending,3969,Product_6,9,pending
O_841,pending,6543,Product_3,2,pending
O_842,pending,5916,Product_11,1,pending
O_843,pending,7941,Product_18,9,pending
O_844,pending,5160,Product_18,1,pending
O_845,shipped,5803,Product_2,9,shipped
O_846,pending,2987,Product_5,5,pending
O_847,pending,1699,Product_9,10,pending
O_848,delivered,2589,Product_19,6,delivered
O_849,pending,7975,Product_5,2,pending
O_850,pending,9200,Product_6,1,pending
O_851,shipped,5738,Product_8,5,shipped
O_852,shipped,6974,Product_20,2,shipped
O_853,shipped,8297,Product_11,2,shipped
O_854,pending,1214,Product_9,3,pending
O_855,delivered,1402,Product_2,10,delivered
O_856,delivered,3651,Product_18,3,delivered
O_857,shipped,7775,Product_4,10,shipped
O_858,pending,4141,Product_4,6,pending
O_859,shipped,3111,Product_15,7,shipped
O_860,pending,1115,Product_20,7,pending
O_861,delivered,7303,Product_2,5,delivered
O_862,pending,1728,Product_17,4,pending
O_863,pending,6220,Product_12,7,pending
O_864,shipped,2089,Product_3,3,shipped
O_865,delivered,5164,Product_19,5,delivered
O_866,pending,4730,Product_3,3,pending
O_867,delivered,1755,Product_9,9,delivered
O_868,pending,5414,Product_5,10,pending
O_869,shipped,7629,Product_7,5,shipped
O_870,shipped,8956,Product_12,10,shipped
O_871,delivered,7226,Product_5,9,delivered
O_872,shipped,7765,Product_15,4,shipped
O_873,delivered,4027,Product_11,7,delivered
O_874,delivered,7661,Product_14,4,delivered
O_875,pending,8086,Product_17,8,pending
O_876,pending,2475,Product_6,9,pending
O_877,delivered,9469,Product_3,3,delivered
O_878,delivered,8421,Product_5,4,delivered
O_879,delivered,2980,Product_12,8,delivered
O_880,delivered,4645,Product_13,2,delivered
O_881,shipped,7410,Product_20,10,shipped
O_882,pending,3282,Product_14,1,pending
O_883,shipped,7953,Product_5,2,shipped
O_884,shipped,3590,Product_1,1,shipped
O_885,pending,8718,Product_7,6,pending
O_886,shipped,1274,Product_2,6,shipped
O_887,delivered,8358,Product_7,8,delivered
O_888,shipped,6584,Product_4,1,shipped
O_889,delivered,1595,Product_12,3,delivered
O_890,delivered,9416,Product_6,9,delivered
O_891,shipped,7743,Product_7,8,shipped
O_892,delivered,4982,Product_14,7,delivered
O_893,shipped,5205,Product_17,5,shipped
O_894,delivered,4554,Product_3,9,delivered
O_895,delivered,8462,Product_7,6,delivered
O_896,pending,1050,Product_16,10,pending
O_897,pending,2126,Product_6,3,pending
O_898,delivered,8883,Product_15,1,delivered
O_899,pending,1316,Product_15,4,pending
O_900,pending,2035,Product_6,6,pending
O_901,shipped,4516,Product_4,10,shipped
O_902,delivered,6280,Product_2,6,delivered
O_903,delivered,9262,Product_11,10,delivered
O_904,pending,8388,Product_1,3,pending
O_905,pending,9216,Product_13,10,pending
O_906,shipped,5384,Product_1,2,shipped
O_907,pending,4954,Product_18,7,pending
O_908,delivered,1155,Product_13,5,delivered
O_909,pending,6726,Product_9,7,pending
O_910,pending,6997,Product_4,5,pending
O_911,shipped,4728,Product_12,2,shipped
O_912,pending,3582,Product_20,5,pending
O_913,pending,5799,Product_12,5,pending
O_914,pending,6783,Product_4,4,pending
O_915,shipped,5128,Product_4,1,shipped
O_916,delivered,6873,Product_6,8,delivered
O_917,delivered,3542,Product_10,5,delivered
O_918,shipped,7592,Product_10,5,shipped
O_919,shipped,9948,Product_1,8,shipped
O_920,shipped,2502,Product_10,6,shipped
O_921,delivered,2961,Product_14,3,delivered
O_922,pending,5535,Product_18,10,pending
O_923,shipped,3377,Product_17,9,shipped
O_924,pending,4267,Product_6,5,pending
O_925,shipped,1607,Product_18,3,shipped
O_926,delivered,7739,Product_2,8,delivered
O_927,delivered,7501,Product_15,2,delivered
O_928,delivered,1286,Product_1,10,delivered
O_929,pending,7510,Product_17,8,pending
O_930,shipped,4738,Product_18,7,shipped
O_931,shipped,4923,Product_2,5,shipped
O_932,delivered,9730,Product_17,5,delivered
O_933,delivered,7125,Product_19,10,delivered
O_934,delivered,5356,Product_17,2,delivered
O_935,pending,9391,Product_16,5,pending
O_936,pending,1847,Product_11,4,pending
O_937,pending,1699,Product_4,2,pending
O_938,shipped,1807,Product_9,7,shipped
O_939,delivered,8751,Product_1,4,delivered
O_940,pending,8828,Product_7,1,pending
O_941,delivered,3851,Product_10,2,delivered
O_942,pending,4298,Product_2,3,pending
O_943,pending,1506,Product_13,7,pending
O_944,shipped,9632,Product_2,2,shipped
O_945,shipped,7152,Product_12,8,shipped
O_946,delivered,8634,Product_14,7,delivered
O_947,shipped,6635,Product_20,1,shipped
O_948,shipped,1516,Product_7,8,shipped
O_949,delivered,5211,Product_11,3,delivered
O_950,shipped,1706,Product_7,10,shipped
O_951,delivered,6114,Product_11,1,delivered
O_952,delivered,4109,Product_4,2,delivered
O_953,pending,9472,Product_19,4,pending
O_954,shipped,9189,Product_15,10,shipped
O_955,pending,7353,Product_11,10,pending
O_956,pending,3914,Product_17,6,pending
O_957,delivered,5294,Product_4,10,delivered
O_958,pending,2813,Product_9,6,pending
O_959,delivered,2831,Product_16,9,delivered
O_960,delivered,9704,Product_1,4,delivered
O_961,pending,3684,Product_20,2,pending
O_962,pending,2077,Product_9,7,pending
O_963,delivered,2314,Product_3,6,delivered
O_964,delivered,1003,Product_10,2,delivered
O_965,pending,9278,Product_14,9,pending
O_966,shipped,2786,Product_20,5,shipped
O_967,pending,8973,Product_7,4,pending
O_968,shipped,4591,Product_9,8,shipped
O_969,delivered,6096,Product_3,4,delivered
O_970,pending,7922,Product_16,2,pending
O_971,shipped,3590,Product_11,6,shipped
O_972,shipped,5664,Product_11,1,shipped
O_973,shipped,9695,Product_19,7,shipped
O_974,pending,7533,Product_12,2,pending
O_975,pending,9764,Product_12,9,pending
O_976,shipped,2177,Product_2,4,shipped
O_977,shipped,6879,Product_17,4,shipped
O_978,shipped,3402,Product_13,2,shipped
O_979,pending,6632,Product_13,6,pending
O_980,delivered,7139,Product_5,8,delivered
O_981,pending,2475,Product_1,3,pending
O_982,delivered,7598,Product_1,10,delivered
O_983,shipped,3150,Product_18,8,shipped
O_984,pending,5606,Product_6,7,pending
O_985,delivered,8216,Product_9,10,delivered
O_986,delivered,7625,Product_7,10,delivered
O_987,delivered,1024,Product_12,2,delivered
O_988,pending,9448,Product_9,10,pending
O_989,pending,6748,Product_12,4,pending
O_990,pending,1170,Product_12,4,pending
O_991,shipped,9817,Product_17,2,shipped
O_992,delivered,9569,Product_9,6,delivered
O_993,delivered,3080,Product_9,6,delivered
O_994,pending,2175,Product_2,7,pending
O_995,shipped,5760,Product_3,1,shipped
O_996,delivered,2669,Product_5,8,delivered
O_997,delivered,5346,Product_4,9,delivered
O_998,pending,2692,Product_19,2,pending
O_999,pending,2891,Product_9,5,pending
O_1000,delivered,9270,Product_16,2,delivered
O_1001,pending,5799,Product_14,1,pending
O_1002,delivered,6288,Product_4,3,delivered
O_1003,shipped,9915,Product_9,8,shipped
O_1004,delivered,1482,Product_11,10,delivered
O_1005,delivered,4939,Product_6,7,delivered
O_1006,pending,8562,Product_16,5,pending
O_1007,shipped,1323,Product_9,8,shipped
O_1008,delivered,1776,Product_2,4,delivered
O_1009,shipped,2575,Product_10,5,shipped
O_1010,shipped,5455,Product_8,3,shipped
O_1011,pending,6971,Product_16,10,pending
O_1012,pending,4968,Product_7,8,pending
O_1013,delivered,7661,Product_7,2,delivered
O_1014,shipped,2233,Product_15,4,shipped
O_1015,shipped,9686,Product_12,3,shipped
O_1016,pending,2877,Product_8,2,pending
O_1017,delivered,7360,Product_20,10,delivered
O_1018,shipped,3391,Product_10,6,shipped
O_1019,shipped,2831,Product_10,6,shipped
O_1020,pending,1471,Product_4,7,pending
O_1021,shipped,2439,Product_4,6,shipped
O_1022,delivered,6983,Product_13,8,delivered
O_1023,delivered,6645,Product_12,10,delivered
O_1024,pending,7387,Product_5,7,pending
O_1025,delivered,4068,Product_3,8,delivered
O_1026,shipped,5963,Product_19,7,shipped
O_1027,shipped,7124,Product_17,3,shipped
O_1028,delivered,7285,Product_6,4,delivered
O_1029,pending,7698,Product_17,5,pending
O_1030,shipped,9669,Product_8,4,shipped
O_1031,delivered,2928,Product_17,5,delivered
O_1032,shipped,7550,Product_9,1,shipped
O_1033,shipped,1558,Product_16,6,shipped
O_1034,pending,1995,Product_1,3,pending
O_1035,delivered,3842,Product_13,6,delivered
O_1036,pending,3720,Product_9,6,pending
O_1037,pending,5378,Product_20,7,pending
O_1038,delivered,4575,Product_11,6,delivered
O_1039,pending,8083,Product_16,4,pending
O_1040,pending,6196,Product_17,2,pending
O_1041,shipped,5941,Product_7,4,shipped
O_1042,pending,2551,Product_5,8,pending
O_1043,shipped,5365,Product_11,9,shipped
O_1044,shipped,7771,Product_10,8,shipped
O_1045,pending,2128,Product_5,8,pending
O_1046,pending,5550,Product_12,1,pending
O_1047,shipped,4913,Product_13,2,shipped
O_1048,delivered,6458,Product_4,10,delivered
O_1049,delivered,2500,Product_9,4,delivered
O_1050,delivered,4789,Product_13,3,delivered
O_1051,delivered,5590,Product_15,8,delivered
O_1052,shipped,1999,Product_1,8,shipped
O_1053,pending,5561,Product_10,7,pending
O_1054,shipped,9155,Product_3,10,shipped
O_1055,delivered,5473,Product_8,8,delivered
O_1056,pending,7641,Product_11,1,pending
O_1057,shipped,2279,Product_11,6,shipped
O_1058,shipped,2779,Product_9,2,shipped
O_1059,delivered,8605,Product_11,1,delivered
O_1060,shipped,6953,Product_17,10,shipped
O_1061,delivered,5531,Product_14,5,delivered
O_1062,shipped,3329,Product_18,5,shipped
O_1063,delivered,6533,Product_11,2,delivered
O_1064,shipped,6875,Product_10,3,shipped
O_1065,shipped,2763,Product_12,9,shipped
O_1066,shipped,3010,Product_17,7,shipped
O_1067,delivered,6813,Product_18,2,delivered
O_1068,delivered,4062,Product_17,7,delivered
O_1069,shipped,3835,Product_7,4,shipped
O_1070,delivered,5823,Product_2,8,delivered
O_1071,delivered,4232,Product_7,4,delivered
O_1072,pending,3888,Product_10,8,pending
O_1073,pending,1006,Product_10,1,pending
O_1074,pending,8475,Product_11,8,pending
O_1075,delivered,2598,Product_20,8,delivered
O_1076,shipped,2380,Product_4,2,shipped
O_1077,pending,1665,Product_16,5,pending
O_1078,shipped,2784,Product_4,5,shipped
O_1079,shipped,8879,Product_11,8,shipped
O_1080,pending,1082,Product_12,9,pending
O_1081,delivered,7889,Product_9,9,delivered
O_1082,shipped,7560,Product_15,9,shipped
O_1083,delivered,6701,Product_12,4,delivered
O_1084,pending,5629,Product_7,4,pending
O_1085,shipped,2368,Product_20,5,shipped
O_1086,delivered,3312,Product_18,9,delivered
O_1087,delivered,7282,Product_19,6,delivered
O_1088,shipped,7123,Product_2,5,shipped
O_1089,pending,1263,Product_13,4,pending
O_1090,shipped,9168,Product_1,1,shipped
O_1091,pending,9211,Product_14,10,pending
O_1092,pending,2865,Product_5,6,pending
O_1093,delivered,3950,Product_18,5,delivered
O_1094,pending,6105,Product_13,4,pending
O_1095,pending,9532,Product_3,1,pending
O_1096,delivered,1037,Product_19,7,delivered
O_1097,pending,1335,Product_18,8,pending
